timestamp,load
2000-10-08,35548.51304347
2000-10-09,43096.625
2000-10-10,44574.21625
2000-10-11,44836.65291666
2000-10-12,38603.03749999
2000-10-13,43059.270833329996
2000-10-14,40441.76624999
2000-10-15,36313.565
2000-10-16,43715.02916666
2000-10-17,45448.27499999
2000-10-18,45881.2875
2000-10-19,46063.55416667
2000-10-20,45978.45416666
2000-10-21,41926.0125
2000-10-22,37341.76666667
2000-10-23,44882.4875
2000-10-24,45713.73333334
2000-10-25,45742.7625
2000-10-26,45840.0
2000-10-27,45775.4875
2000-10-28,41452.64166667
2000-10-29,35706.0
2000-10-30,42569.26666666
2000-10-31,43795.19291666
2000-11-01,43859.10416668
2000-11-02,38287.05833333
2000-11-03,42460.16416667
2000-11-04,39762.93333334
2000-11-05,35695.57958333
2000-11-06,43012.94583333
2000-11-07,43845.175
2000-11-08,43361.71249999
2000-11-09,43689.42916667
2000-11-10,43960.770833329996
2000-11-11,40577.60416666
2000-11-12,36179.45833334
2000-11-13,43180.37916666
2000-11-14,43825.375
2000-11-15,37319.78749999
2000-11-16,42263.125
2000-11-17,43087.020833329996
2000-11-18,39394.26666666
2000-11-19,35084.38749999
2000-11-20,42365.8625
2000-11-21,44325.09166667
2000-11-22,44412.84166667
2000-11-23,44870.78333333
2000-11-24,45089.47083333
2000-11-25,41182.44166666
2000-11-26,36305.974999989994
2000-11-27,43507.4125
2000-11-28,44836.63916667
2000-11-29,45149.0
2000-11-30,44979.79166666
2000-12-01,43845.2375
2000-12-02,40020.32083333
2000-12-03,35951.56666667
2000-12-04,43654.08750001
2000-12-05,44640.4
2000-12-06,44263.016666669995
2000-12-07,44621.0625
2000-12-08,44014.76250001
2000-12-09,41568.60416666
2000-12-10,37437.72916666
2000-12-11,44458.05583333
2000-12-12,45978.96666667
2000-12-13,46200.1
2000-12-14,45823.041666670004
2000-12-15,45049.7
2000-12-16,40922.67916667
2000-12-17,35696.32208333
2000-12-18,41129.511249999996
2000-12-19,42817.14583334
2000-12-20,43273.005000000005
2000-12-21,43421.19166666
2000-12-22,43032.08875001
2000-12-23,39611.225
2000-12-24,36208.66250001
2000-12-25,33084.420833330005
2000-12-26,41059.27083332
2000-12-27,42558.66958333
2000-12-28,42603.345833340005
2000-12-29,41759.22083333
2000-12-30,38715.141666669995
2000-12-31,35238.56208333
2001-01-01,32067.155
2001-01-02,39859.65375
2001-01-03,42162.67583334
2001-01-04,42629.805
2001-01-05,43371.32041667
2001-01-06,40300.32958333
2001-01-07,36557.9625
2001-01-08,43606.31958333
2001-01-09,44588.95041666
2001-01-10,44693.039583339996
2001-01-11,44523.93208334
2001-01-12,44320.770833329996
2001-01-13,40243.06375001
2001-01-14,35913.93083334
2001-01-15,43320.61541667
2001-01-16,44707.44541666
2001-01-17,45154.63249999
2001-01-18,45653.8575
2001-01-19,45693.53625001
2001-01-20,41197.30041667
2001-01-21,36628.07125
2001-01-22,43782.6525
2001-01-23,45058.74458334
2001-01-24,45184.05625
2001-01-25,44545.91916667
2001-01-26,45308.104999999996
2001-01-27,41830.18375
2001-01-28,37401.50333334
2001-01-29,44525.177500000005
2001-01-30,45891.12041666
2001-01-31,45673.83833333
2001-02-01,45321.19458333
2001-02-02,45539.879583329996
2001-02-03,41692.99791666
2001-02-04,37173.36333334
2001-02-05,45050.00458333
2001-02-06,45881.01541667
2001-02-07,45961.68291666
2001-02-08,46425.978333340005
2001-02-09,46418.37625
2001-02-10,42055.84541667
2001-02-11,37680.39041667
2001-02-12,45632.98166667
2001-02-13,46228.82333334
2001-02-14,46217.52166667
2001-02-15,46295.241666660004
2001-02-16,46542.27416666
2001-02-17,42379.25583333
2001-02-18,37785.5375
2001-02-19,45577.45291666
2001-02-20,46764.93291666
2001-02-21,46788.07208333
2001-02-22,46952.89875
2001-02-23,46689.186666659996
2001-02-24,42049.34166667
2001-02-25,37362.308750009994
2001-02-26,40070.5175
2001-02-27,39429.85333333
2001-02-28,43357.93041667
2001-03-01,45624.06874999
2001-03-02,45807.7975
2001-03-03,42001.95625
2001-03-04,37592.60916667
2001-03-05,45450.41083334
2001-03-06,46175.84208334
2001-03-07,46628.9625
2001-03-08,46798.28291668
2001-03-09,46260.672916669995
2001-03-10,41943.84583332999
2001-03-11,37106.49625
2001-03-12,44345.61583334
2001-03-13,45805.31666667
2001-03-14,46281.05291667
2001-03-15,46324.27333333
2001-03-16,46261.22749999
2001-03-17,42101.01624999
2001-03-18,37723.45458333
2001-03-19,44884.21583334
2001-03-20,46224.64375
2001-03-21,46290.36625
2001-03-22,46715.20416667
2001-03-23,46906.42208334
2001-03-24,42882.38791666
2001-03-25,38048.33583333
2001-03-26,45391.98374999
2001-03-27,46392.26791666
2001-03-28,46110.704583340004
2001-03-29,45452.60708334
2001-03-30,45457.18958333
2001-03-31,41446.11791667
2001-04-01,36868.74541666
2001-04-02,44122.397083339994
2001-04-03,45308.29
2001-04-04,45465.33333334
2001-04-05,45667.642916669996
2001-04-06,46173.64916667
2001-04-07,42403.84916666
2001-04-08,37656.13583333
2001-04-09,44847.46749999
2001-04-10,46125.767916669996
2001-04-11,46254.97541666
2001-04-12,45053.92916668
2001-04-13,36121.151249999995
2001-04-14,38080.22791667
2001-04-15,35881.01625
2001-04-16,43516.13958334
2001-04-17,44770.070833339996
2001-04-18,44755.732083330004
2001-04-19,45133.19041667
2001-04-20,45293.888750009995
2001-04-21,40253.305
2001-04-22,37064.3
2001-04-23,44659.94708333
2001-04-24,45836.70333333
2001-04-25,45813.48708333
2001-04-26,45918.03416667
2001-04-27,45815.42416666
2001-04-28,42055.02041667
2001-04-29,37477.404166659995
2001-04-30,42281.02541666
2001-05-01,37311.739583329996
2001-05-02,44753.60166667
2001-05-03,45627.81
2001-05-04,44952.07083333
2001-05-05,40037.75166666
2001-05-06,35108.71125
2001-05-07,42047.83874999
2001-05-08,43311.79208334
2001-05-09,43728.145833329996
2001-05-10,44057.81166667
2001-05-11,43991.12083334
2001-05-12,40363.967083330004
2001-05-13,35249.86708332
2001-05-14,41516.025
2001-05-15,42502.66375
2001-05-16,42781.79666667
2001-05-17,42050.86458334
2001-05-18,41053.90958334
2001-05-19,37585.32625
2001-05-20,33199.08791666
2001-05-21,39619.97416666
2001-05-22,40469.11208334
2001-05-23,40345.607083330004
2001-05-24,39921.55375000001
2001-05-25,39811.567083329996
2001-05-26,36982.83625
2001-05-27,32884.273333339996
2001-05-28,38934.30541667
2001-05-29,39701.73125
2001-05-30,39606.80125
2001-05-31,39389.61916666
2001-06-01,37944.50958333
2001-06-02,34541.87374999
2001-06-03,30523.64208334
2001-06-04,36256.988750000004
2001-06-05,36687.47875
2001-06-06,36604.15125
2001-06-07,36635.21583333
2001-06-08,36591.43749999
2001-06-09,33694.725416659996
2001-06-10,29561.4325
2001-06-11,35134.45125
2001-06-12,36026.186666659996
2001-06-13,35916.33375
2001-06-14,30883.835
2001-06-15,33291.36583333
2001-06-16,31945.898333340003
2001-06-17,28829.4
2001-06-18,34740.70041667
2001-06-19,35616.629583329996
2001-06-20,35482.93166667
2001-06-21,34997.2525
2001-06-22,34846.38833332
2001-06-23,32062.703749999997
2001-06-24,28443.648749990003
2001-06-25,34260.54458334
2001-06-26,35066.98749999
2001-06-27,34554.14916667
2001-06-28,34310.06708334
2001-06-29,33842.75833333
2001-06-30,31200.49708334
2001-07-01,27715.29416667
2001-07-02,33285.3125
2001-07-03,34460.27083334
2001-07-04,34924.729583320004
2001-07-05,34981.45708334
2001-07-06,34908.96291666
2001-07-07,31785.15458334
2001-07-08,27873.32333333
2001-07-09,31618.939166670003
2001-07-10,34481.73541666
2001-07-11,35116.560833330004
2001-07-12,34766.38875
2001-07-13,34311.75125
2001-07-14,31325.048750010003
2001-07-15,27617.73791666
2001-07-16,33257.88083334
2001-07-17,34713.63958332
2001-07-18,35048.41625
2001-07-19,35266.61458333
2001-07-20,35187.151666670004
2001-07-21,32486.4225
2001-07-22,28186.30541666
2001-07-23,33575.56416666
2001-07-24,34678.57666667
2001-07-25,34757.25166667
2001-07-26,34851.69375
2001-07-27,34657.02375
2001-07-28,30986.23291667
2001-07-29,27154.37833334
2001-07-30,32985.50916666
2001-07-31,34318.34625
2001-08-01,34665.79958333
2001-08-02,34805.35500001
2001-08-03,34821.9725
2001-08-04,32057.12166666
2001-08-05,28311.67666668
2001-08-06,33671.30375
2001-08-07,34837.29666667
2001-08-08,34774.00125
2001-08-09,35109.89958333
2001-08-10,35141.667499999996
2001-08-11,32268.248333319996
2001-08-12,28305.55791667
2001-08-13,34017.131666659996
2001-08-14,34994.41041667
2001-08-15,34815.80708334
2001-08-16,35070.16833334
2001-08-17,35167.33291667
2001-08-18,32523.182083339998
2001-08-19,28809.624583329998
2001-08-20,34207.37333334
2001-08-21,35287.03708333
2001-08-22,35269.32124999999
2001-08-23,35285.86500001
2001-08-24,35303.98583333
2001-08-25,32490.11541667
2001-08-26,28774.01583334
2001-08-27,34648.61708334
