timestamp,load
2015-08-01,58282.67908589064
2015-09-01,60537.356152625005
2015-10-01,62217.85409849258
2015-11-01,62105.01207995367
2015-12-01,62343.00643986516
2016-01-01,62548.41665949968
2016-02-01,66455.46198791241
2016-03-01,65070.335545947746
2016-04-01,64032.99507376524
2016-05-01,59313.538479032584
2016-06-01,58881.500179166665
2016-07-01,58073.64201747193
2016-08-01,59727.321145161935
2016-09-01,60209.272088887665
2016-10-01,60994.308961300645
2016-11-01,61320.027540973664
2016-12-01,62413.34508427258
2017-01-01,66457.75632809097
2017-02-01,68293.32553345358
2017-03-01,67264.44021370872
2017-04-01,61890.29415277833
2017-05-01,60535.95738024225
2017-06-01,59572.50837638833
2017-07-01,57752.449491935804
2017-08-01,59778.32514099516
2017-09-01,61654.829060834
2017-10-01,62898.68760647645
2017-11-01,62550.747043056
2017-12-01,63962.362005329356
2018-01-01,66531.67933770225
2018-02-01,66373.08099999964
2018-03-01,68054.39154569936
2018-04-01,63905.58283610301
2018-05-01,60005.95726080419
2018-06-01,59539.803052780335
2018-07-01,59607.23535078097
2018-08-01,60415.366065974515
2018-09-01,61580.634609723
2018-10-01,63856.429758068065
2018-11-01,64104.75096960967
2018-12-01,65276.05903754839
2019-01-01,71196.90252153647
2019-02-01,69810.01428422572
2019-03-01,66700.17971670709
2019-04-01,65499.93476805433
2019-05-01,62845.13633198936
2019-06-01,60100.947654273004
2019-07-01,59464.62592741936
2019-08-01,60303.518286290644
2019-09-01,63200.585638889
2019-10-01,65581.40424193516
2019-11-01,65431.478956945335
2019-12-01,65223.559654568715
2020-01-01,68541.25781787645
2020-02-01,68796.6736005769
2020-03-01,66209.7097768829
2020-04-01,57175.42661944533
2020-05-01,55955.37720296935
2020-06-01,57557.278909721
2020-07-01,59067.13054166581
2020-08-01,60669.825969121615
2020-09-01,65323.91038749867
2020-10-01,67554.47158198968
2020-11-01,66188.34562858166
2020-12-01,68074.98530941129
2021-01-01,69898.2721484929
2021-02-01,70359.76954174608
2021-03-01,72223.71587231194
2021-04-01,67894.700462467
2021-05-01,66353.93095161322
2021-06-01,65814.08445972399
2021-07-01,65086.01020295645
2021-08-01,67318.42904032225
2021-09-01,70113.685711111
2021-10-01,66971.17831585936
2021-11-01,70279.06433610967
2021-12-01,70085.3278474458
2022-01-01,71861.25222984
2022-02-01,73768.91625892893
2022-03-01,74277.22348387065
2022-04-01,69233.18199166567
2022-05-01,66458.14123232
2022-06-01,65144.22442629333
2022-07-01,65944.03853599678
2022-08-01,66518.46090495872
2022-09-01,67232.26861701734
2022-10-01,68675.05703230742
2022-11-01,68309.80125138933
2022-12-01,68545.19949731033
